4023
1 2 3 4
25 70 7 1
25 72 4 2
25 73 10 3
25 74 1 5
25 75 2 4
25 76 10 2
25 77 3 10
25 78 7 6
25 80 8 10
25 81 2 3
25 82 1 7
25 83 10 5
25 84 6 2
25 85 10 6
25 86 8 2
25 87 4 1
25 89 5 9
25 90 10 4
25 91 10 10
25 92 9 5
25 93 6 6
25 94 1 2
25 95 2 1
25 96 6 1
25 97 2 10
25 99 10 3
25 100 5 9
26 27 8 8
26 28 4 8
26 29 5 10
26 31 2 9
26 34 7 10
26 35 1 7
26 37 9 9
26 39 5 2
26 40 2 5
26 41 9 7
26 43 1 9
26 44 7 8
26 45 9 3
26 46 3 1
26 47 7 5
26 49 6 2
26 50 2 7
26 51 4 8
26 52 7 8
26 53 1 6
26 54 10 9
26 55 1 1
26 56 5 8
26 58 10 9
26 59 3 2
26 60 7 6
26 61 8 2
26 62 8 9
26 63 3 8
26 64 4 8
26 65 5 9
26 67 4 10
26 68 8 8
26 70 4 10
26 72 8 5
26 74 8 7
26 75 3 6
26 76 7 10
26 79 5 8
26 80 1 6
26 81 5 9
26 82 9 2
26 84 8 5
26 85 8 9
26 86 2 9
26 87 1 4
26 88 7 5
26 90 3 8
26 91 6 2
26 92 7 5
26 93 9 3
26 94 2 7
26 95 2 7
26 96 1 8
26 98 4 5
26 99 1 7
26 100 6 1
27 28 10 1
27 29 1 9
27 31 3 2
27 32 8 3
27 33 4 10
27 34 9 10
27 35 2 4
27 36 5 1
27 37 5 6
27 38 3 8
27 39 4 6
27 40 6 10
27 42 5 8
27 43 5 7
27 46 10 5
27 48 2 3
27 49 5 7
27 50 9 4
27 52 2 10
27 53 3 9
27 54 6 2
27 55 7 5
27 56 4 4
27 58 9 5
27 59 8 8
27 61 10 2
27 63 3 3
27 64 10 1
27 65 2 6
27 66 9 4
27 67 7 9
27 68 8 5
27 70 10 4
27 71 7 3
27 72 2 1
27 73 3 9
27 74 7 9
27 75 3 3
27 76 7 6
27 77 10 5
27 78 4 5
27 80 9 1
27 81 1 2
27 83 8 3
27 84 9 4
27 85 10 4
27 87 5 2
27 88 8 10
27 89 1 7
27 90 2 10
27 91 6 1
27 92 9 8
27 93 6 1
27 94 5 4
27 95 10 8
27 96 3 4
27 97 2 8
27 98 3 8
27 99 5 8
27 100 7 6
28 29 6 9
28 32 6 4
28 33 5 2
28 34 8 8
28 36 10 6
28 38 1 2
28 40 6 5
28 41 10 9
28 42 9 9
28 43 6 7
28 45 8 2
28 46 10 10
28 48 8 5
28 49 9 6
28 50 2 3
28 51 10 4
28 52 10 8
28 55 5 5
28 56 2 4
28 57 5 5
28 58 4 10
28 60 8 10
28 61 3 8
28 62 3 6
28 63 10 8
28 64 7 1
28 65 5 7
28 66 5 2
28 67 3 4
28 68 5 9
28 69 4 2
28 70 10 10
28 71 9 6
28 72 8 5
28 73 1 2
28 74 6 10
28 75 4 5
28 77 7 2
28 78 8 8
28 79 9 8
28 82 7 1
28 83 8 10
28 85 4 9
28 87 1 3
28 88 5 1
28 89 10 2
28 91 2 2
28 92 5 1
28 93 3 3
28 94 1 10
28 95 7 2
28 96 4 3
28 97 1 9
28 98 1 9
28 99 10 9
29 30 7 6
29 31 7 10
29 32 4 3
29 33 3 4
29 34 2 1
29 35 8 4
29 36 10 7
29 37 8 8
29 38 9 1
29 39 3 7
29 42 2 4
29 44 3 10
29 45 3 5
29 46 1 5
29 48 4 4
29 49 8 2
29 50 3 5
29 51 3 5
29 52 8 4
29 53 9 4
29 54 9 10
29 55 9 6
29 56 2 5
29 57 4 2
29 58 7 5
29 59 5 9
29 60 7 5
29 61 5 9
29 63 6 2
29 64 2 6
29 65 10 5
29 66 6 7
29 67 2 1
29 68 1 4
29 69 8 5
29 70 6 8
29 71 6 4
29 72 4 2
29 73 5 3
29 74 10 9
29 76 2 6
29 77 7 1
29 78 5 4
29 81 1 1
29 82 6 5
29 83 10 4
29 84 4 5
29 86 8 1
29 90 2 10
29 91 4 8
29 92 9 4
29 93 1 1
29 94 3 2
29 95 1 10
29 96 6 3
29 97 7 2
29 98 6 10
29 99 1 7
29 100 5 2
30 33 10 9
30 34 4 4
30 35 1 1
30 36 4 9
30 37 5 5
30 40 5 8
30 41 2 9
30 42 3 1
30 44 10 5
30 45 7 9
30 46 8 9
30 47 5 7
30 48 4 8
30 49 4 8
30 51 10 7
30 52 7 3
30 54 6 6
30 55 1 2
30 56 6 8
30 57 2 1
30 58 5 6
30 59 7 7
30 61 10 6
30 62 9 9
30 65 7 8
30 66 4 5
30 67 4 6
30 69 7 1
30 71 1 4
30 72 7 6
30 73 3 1
30 74 4 10
30 75 1 6
30 76 8 4
30 77 4 10
30 78 8 6
30 79 1 2
30 80 4 1
30 81 1 1
30 82 3 7
30 83 1 1
30 84 7 8
30 86 10 10
30 89 3 3
30 90 2 6
30 91 7 6
30 92 8 10
30 93 8 2
30 94 4 7
30 95 5 9
30 96 1 1
30 97 9 8
30 98 7 10
30 100 9 7
31 33 10 1
31 35 10 10
31 36 8 1
31 37 7 5
31 38 3 1
31 39 6 8
31 40 7 8
31 41 8 9
31 42 7 5
31 43 10 8
31 44 1 3
31 46 6 9
31 47 2 8
31 48 6 9
31 49 10 10
31 50 2 3
31 51 6 1
31 52 8 6
31 54 3 7
31 55 2 9
31 56 6 2
31 57 3 10
31 58 9 3
31 59 6 5
31 60 3 10
31 61 9 8
31 62 9 10
31 63 9 1
31 64 7 2
31 65 9 7
31 66 2 2
31 67 7 2
31 69 6 1
31 70 6 2
31 71 10 5
31 72 7 4
31 73 6 8
31 74 1 1
31 75 5 10
31 76 6 4
31 77 8 8
31 78 9 5
31 79 4 7
31 80 2 1
31 81 5 9
31 84 4 6
31 85 1 5
31 86 9 10
31 87 2 7
31 89 9 5
31 90 8 4
31 91 1 3
31 92 1 7
31 93 8 10
31 95 3 2
31 96 3 10
31 97 3 1
31 98 10 2
31 99 1 3
31 100 1 8
32 33 1 2
32 34 10 10
32 35 4 1
32 37 8 1
32 38 6 5
32 39 3 5
32 40 10 8
32 41 6 8
32 42 6 6
32 43 5 7
32 44 6 10
32 45 2 5
32 46 1 1
32 47 5 3
32 48 10 1
32 49 4 7
32 50 1 7
32 51 3 4
32 52 9 7
32 53 9 1
32 54 5 9
32 56 9 1
32 58 4 2
32 59 8 5
32 60 8 2
32 61 1 8
32 63 7 1
32 64 3 1
32 65 2 4
32 66 4 1
32 67 9 2
32 68 2 4
32 69 4 7
32 70 5 10
32 71 10 9
32 72 10 6
32 73 10 8
32 74 6 4
32 75 10 4
32 76 9 9
32 78 2 8
32 79 1 7
32 80 9 8
32 81 2 8
32 82 2 8
32 83 5 7
32 84 6 1
32 85 4 6
32 88 1 9
32 89 3 3
32 90 8 2
32 91 4 9
32 92 1 6
32 94 3 3
32 95 8 8
32 96 2 6
32 97 4 8
32 98 10 1
32 100 6 8
33 34 3 7
33 35 6 10
33 36 9 10
33 37 4 8
33 39 2 9
33 40 8 4
33 41 10 2
33 42 10 3
33 43 3 6
33 44 5 4
33 45 3 9
33 49 5 4
33 50 4 1
33 51 8 6
33 52 3 1
33 53 8 6
33 54 1 2
33 55 2 7
33 56 8 10
33 57 5 10
33 59 5 5
33 60 2 9
33 61 6 5
33 62 5 6
33 63 5 9
33 64 7 2
33 65 3 10
33 67 9 10
33 68 9 1
33 69 5 6
33 70 2 10
33 71 10 10
33 72 8 6
33 73 4 3
33 74 3 9
33 75 3 2
33 76 5 10
33 78 4 3
33 79 6 3
33 80 5 3
33 81 5 9
33 82 8 10
33 84 4 9
33 85 9 1
33 86 8 1
33 87 7 2
33 88 4 9
33 91 5 10
33 92 3 2
33 93 3 4
33 94 10 1
33 95 4 3
33 96 10 6
33 97 2 7
33 98 2 7
33 99 6 10
33 100 6 6
34 35 10 10
34 37 1 8
34 38 8 2
34 39 10 3
34 40 3 1
34 42 4 7
34 43 7 4
34 44 6 8
34 45 4 9
34 46 1 7
34 47 3 7
34 48 4 3
34 49 8 3
34 50 5 3
34 51 1 10
34 52 2 9
34 54 3 6
34 57 9 9
34 58 6 1
34 59 2 2
34 60 6 8
34 61 10 1
34 62 4 1
34 63 2 8
34 64 9 8
34 65 5 10
34 66 2 9
34 70 1 7
34 72 6 3
34 74 9 10
34 75 8 10
34 76 1 6
34 77 3 5
34 79 8 2
34 80 7 9
34 81 4 10
34 82 5 2
34 85 1 8
34 87 5 4
34 89 6 10
34 90 10 5
34 91 4 2
34 93 4 1
34 94 6 9
34 95 5 7
34 96 10 10
34 97 3 7
34 98 5 7
34 99 9 4
34 100 8 3
35 36 5 5
35 37 2 2
35 38 2 9
35 39 3 5
35 40 5 9
35 41 7 5
35 42 8 7
35 43 10 6
35 44 7 10
35 47 9 3
35 48 2 3
35 49 2 5
35 50 8 10
35 51 2 1
35 52 1 9
35 53 8 10
35 54 4 1
35 55 4 10
35 57 9 6
35 58 6 4
35 60 1 7
35 61 10 8
35 62 9 1
35 63 3 10
35 64 2 8
35 65 10 9
35 66 7 10
35 67 8 1
35 68 4 4
35 70 1 2
35 71 10 8
35 72 5 9
35 73 8 7
35 74 2 9
35 76 6 7
35 77 7 1
35 78 6 6
35 79 5 1
35 80 5 3
35 81 5 7
35 83 6 1
35 84 6 10
35 85 6 9
35 86 2 9
35 89 1 6
35 90 6 6
35 92 1 1
35 93 10 5
35 94 3 9
35 95 6 1
35 96 3 6
35 97 3 8
35 98 3 1
35 99 9 4
35 100 2 9
36 38 9 4
36 39 9 2
36 40 7 6
36 41 3 5
36 43 10 1
36 44 7 6
36 45 8 4
36 46 7 2
36 47 9 7
36 49 7 4
36 51 9 1
36 52 6 7
36 53 5 2
36 54 10 7
36 55 9 1
36 56 2 6
36 57 3 9
36 58 10 4
36 59 2 5
36 61 4 10
36 62 5 7
36 64 8 8
36 65 10 8
36 66 9 9
36 67 8 6
36 69 7 10
36 70 10 5
36 71 4 2
36 72 6 6
36 73 1 7
36 74 8 7
36 75 9 5
36 76 10 5
36 77 7 10
36 78 1 6
36 79 8 2
36 80 1 10
36 81 6 8
36 83 6 5
36 84 2 4
36 85 2 2
36 86 2 1
36 88 3 3
36 89 9 2
36 90 2 3
36 92 10 6
36 93 10 3
36 94 6 8
36 95 1 2
36 98 10 8
36 99 4 7
36 100 3 3
37 38 6 2
37 39 10 8
37 40 6 8
37 41 2 1
37 42 1 4
37 43 9 7
37 45 1 8
37 47 1 3
37 48 5 3
37 50 3 2
37 51 1 8
37 52 4 3
37 53 2 9
37 54 5 8
37 55 7 5
37 56 2 7
37 58 9 2
37 59 4 2
37 60 10 6
37 61 2 4
37 63 6 3
37 64 2 9
37 66 9 4
37 67 7 7
37 68 1 5
37 70 7 2
37 71 7 6
37 72 9 3
37 73 10 10
37 74 7 1
37 75 5 3
37 76 6 8
37 77 6 1
37 78 7 10
37 80 5 4
37 81 8 10
37 82 9 10
37 83 9 9
37 84 4 6
37 85 9 5
37 86 2 5
37 87 2 8
37 88 7 1
37 89 6 7
37 91 5 9
37 95 9 4
37 96 1 1
37 98 9 8
37 99 9 4
38 39 7 8
38 40 5 6
38 41 7 9
38 42 5 1
38 43 3 7
38 44 6 7
38 45 3 9
38 46 4 5
38 48 7 4
38 50 4 6
38 51 2 9
38 52 4 4
38 53 8 6
38 54 5 9
38 55 4 4
38 57 6 2
38 58 9 7
38 59 3 7
38 60 10 6
38 61 7 3
38 62 8 1
38 63 5 8
38 64 2 9
38 65 7 5
38 66 1 5
38 67 7 9
38 69 4 4
38 70 1 8
38 72 8 6
38 73 1 8
38 74 1 5
38 75 1 5
38 77 5 8
38 78 7 5
38 80 4 8
38 81 3 9
38 82 9 4
38 84 10 3
38 86 9 3
38 87 5 4
38 88 8 2
38 89 6 9
38 90 2 7
38 92 6 9
38 94 1 2
38 95 3 5
38 96 8 7
38 97 10 4
38 98 2 10
38 99 5 6
39 40 2 1
39 41 4 9
39 42 6 1
39 43 5 6
39 45 7 4
39 46 8 6
39 47 10 7
39 48 3 5
39 49 9 7
39 50 6 2
39 51 2 7
39 52 7 2
39 53 7 9
39 54 7 2
39 55 10 7
39 56 7 2
39 57 3 7
39 58 8 10
39 59 8 6
39 60 1 1
39 61 9 3
39 62 4 6
39 63 4 4
39 64 2 5
39 66 7 4
39 67 5 3
39 68 6 2
39 69 8 8
39 70 4 5
39 71 8 3
39 73 5 3
39 74 2 2
39 75 2 3
39 76 2 10
39 77 1 2
39 78 2 9
39 79 1 9
39 80 1 10
39 81 10 5
39 82 7 4
39 83 2 4
39 84 9 1
39 85 7 1
39 87 1 2
39 88 4 2
39 89 7 10
39 90 9 6
39 91 9 4
39 93 3 9
39 94 5 5
39 96 8 2
39 97 4 1
39 98 4 2
39 99 4 8
39 100 10 9
40 41 5 9
40 42 5 2
40 43 3 3
40 44 3 1
40 45 3 10
40 47 1 6
40 48 10 7
40 49 7 9
40 50 5 7
40 51 10 10
40 52 4 9
40 53 9 8
40 55 5 6
40 56 1 4
40 57 4 10
40 58 6 7
40 59 2 9
40 60 6 1
40 61 8 3
40 62 7 4
40 63 8 8
40 64 9 8
40 66 9 8
40 67 1 5
40 69 1 6
40 70 6 7
40 71 3 5
40 72 9 5
40 73 8 2
40 75 8 8
40 76 5 9
40 77 7 7
40 78 7 3
40 79 3 9
40 80 5 1
40 81 4 6
40 82 8 9
40 83 7 8
40 84 6 9
40 86 3 5
40 87 4 4
40 89 1 6
40 90 1 5
40 91 4 2
40 92 7 3
40 93 7 6
40 94 3 4
40 95 3 4
40 98 9 9
40 100 6 2
41 42 8 2
41 43 2 9
41 44 1 7
41 45 4 9
41 46 3 3
41 47 3 7
41 49 4 1
41 50 1 5
41 52 7 2
41 53 2 10
41 54 5 5
41 55 1 9
41 56 1 4
41 57 2 7
41 58 5 3
41 59 3 6
41 62 8 2
41 63 8 10
41 64 8 8
41 66 10 2
41 67 5 8
41 68 9 8
41 69 2 5
41 70 7 1
41 71 2 2
41 72 4 1
41 73 5 2
41 74 5 1
41 75 10 8
41 76 5 1
41 77 9 7
41 78 1 7
41 79 9 6
41 80 7 9
41 81 6 9
41 82 9 3
41 83 9 10
41 85 6 5
41 86 3 7
41 87 2 10
41 88 9 3
41 89 2 4
41 90 7 7
41 92 7 8
41 93 3 9
41 94 1 4
41 96 6 10
41 97 7 7
41 98 5 8
41 99 9 6
42 43 8 3
42 44 3 9
42 45 8 8
42 47 2 7
42 48 7 9
42 49 8 5
42 50 1 9
42 51 5 7
42 52 7 9
42 53 8 5
42 54 4 1
42 55 5 2
42 56 5 7
42 58 1 5
42 59 1 5
42 60 3 5
42 61 3 2
42 64 8 5
42 65 5 8
42 66 8 1
42 68 8 7
42 69 1 9
42 70 8 7
42 71 3 8
42 72 10 4
42 73 5 2
42 75 1 8
42 76 9 7
42 77 1 6
42 78 4 5
42 79 3 8
42 80 1 5
42 81 3 3
42 82 10 5
42 84 4 6
42 85 8 5
42 86 8 9
42 87 10 2
42 88 10 4
42 89 7 8
42 90 7 7
42 91 10 6
42 92 4 8
42 93 7 6
42 94 8 1
42 95 8 1
42 96 1 3
42 97 9 7
42 98 4 1
42 99 10 3
42 100 10 9
43 44 1 10
43 45 10 7
43 46 2 6
43 47 9 6
43 48 2 4
43 49 9 7
43 51 6 3
43 52 2 1
43 53 5 7
43 54 9 2
43 55 2 3
43 57 9 7
43 58 8 4
43 59 1 6
43 60 9 5
43 62 5 4
43 63 7 8
43 64 7 6
43 65 1 5
43 66 9 9
43 67 10 8
43 68 6 9
43 69 9 8
43 70 10 10
43 71 1 7
43 73 9 3
43 74 3 4
43 75 1 1
43 76 4 5
43 77 4 10
43 78 1 10
43 79 10 6
43 81 5 7
43 82 10 5
43 83 10 6
43 84 4 5
43 85 2 4
43 87 4 10
43 88 2 3
43 89 1 3
43 90 8 1
43 91 7 7
43 93 4 7
43 94 6 6
43 96 6 2
43 97 1 1
43 98 3 6
43 99 4 6
43 100 6 3
44 45 7 5
44 46 7 9
44 47 9 1
44 48 2 10
44 49 9 2
44 50 4 7
44 52 7 5
44 53 8 1
44 54 7 8
44 55 9 7
44 56 9 4
44 57 9 1
44 59 3 10
44 61 2 5
44 62 1 7
44 63 10 2
44 65 3 9
44 66 1 5
44 67 9 5
44 68 9 3
44 69 7 4
44 70 10 10
44 71 7 10
44 72 4 3
44 73 5 4
44 75 6 9
44 76 5 7
44 78 5 1
44 79 7 2
44 80 7 8
44 81 1 7
44 82 1 1
44 83 5 10
44 85 7 9
44 86 8 4
44 87 10 3
44 88 8 3
44 89 1 5
44 91 5 4
44 92 9 10
44 93 10 1
44 94 5 3
44 95 4 9
44 96 10 6
44 97 3 4
44 98 3 2
44 99 8 9
44 100 2 5
45 47 7 3
45 49 9 4
45 50 5 9
45 51 4 8
45 53 3 10
45 54 10 10
45 55 7 3
45 56 10 9
45 57 8 10
45 59 4 10
45 60 10 9
45 61 4 6
45 62 2 8
45 63 3 8
45 64 10 10
45 65 2 10
45 66 10 4
45 67 3 6
45 70 2 1
45 71 7 5
45 72 5 7
45 73 3 6
45 75 8 5
45 76 10 8
45 77 8 7
45 78 9 4
45 79 1 2
45 80 2 8
45 81 3 9
45 82 4 6
45 84 9 3
45 85 1 1
45 87 3 9
45 88 1 2
45 89 9 4
45 90 2 7
45 91 5 8
45 92 3 7
45 94 5 1
45 95 8 10
45 96 9 8
45 97 10 8
45 98 5 8
45 99 6 1
46 48 4 9
46 49 9 5
46 50 9 8
46 51 8 1
46 52 5 10
46 53 1 6
46 54 9 5
46 55 5 9
46 56 5 9
46 57 2 1
46 58 7 7
46 60 10 9
46 61 1 2
46 63 6 2
46 66 4 4
46 67 3 5
46 68 8 7
46 69 5 8
46 70 8 4
46 71 2 3
46 72 9 7
46 73 10 4
46 74 6 5
46 75 4 1
46 76 3 2
46 77 5 6
46 78 7 4
46 79 6 10
46 80 9 3
46 81 3 8
46 82 6 9
46 84 7 9
46 85 9 3
46 86 3 4
46 87 4 4
46 88 4 6
46 89 4 6
46 90 9 4
46 91 9 2
46 92 7 1
46 93 9 4
46 94 6 2
46 95 6 9
46 96 9 10
46 97 7 5
46 98 8 7
46 99 1 3
46 100 9 2
47 48 4 1
47 50 6 8
47 52 2 9
47 53 4 10
47 54 10 9
47 56 7 5
47 57 5 9
47 58 9 4
47 60 9 5
47 61 10 7
47 62 6 9
47 63 8 6
47 64 5 3
47 65 1 8
47 66 8 3
47 67 6 6
47 68 1 3
47 70 4 7
47 72 4 3
47 73 3 6
47 74 3 9
47 76 9 3
47 77 3 1
47 78 10 7
47 79 10 8
47 80 8 5
47 82 8 6
47 83 8 2
47 84 8 8
47 85 9 5
47 86 5 1
47 87 2 2
47 88 5 9
47 89 9 10
47 90 3 6
47 91 2 3
47 93 4 9
47 94 6 2
47 95 10 1
47 96 1 9
47 97 4 4
47 99 6 10
47 100 8 1
48 49 7 3
48 50 10 4
48 51 9 8
48 52 9 7
48 54 6 4
48 55 4 2
48 56 3 1
48 57 3 5
48 58 10 10
48 59 9 6
48 60 3 3
48 61 2 2
48 62 5 10
48 63 7 6
48 64 8 8
48 65 6 2
48 66 8 6
48 67 2 2
48 68 8 10
48 70 8 1
48 73 7 6
48 74 6 9
48 75 6 7
48 76 1 9
48 77 1 9
48 79 6 7
48 80 8 6
48 81 1 2
48 82 9 3
48 83 8 2
48 85 4 10
48 86 6 2
48 87 5 1
48 88 9 6
48 89 5 2
48 90 7 7
48 91 7 10
48 92 5 1
48 93 7 3
48 94 2 7
48 95 6 7
48 97 10 8
48 98 6 1
48 99 5 2
49 50 3 9
49 51 9 9
49 53 1 10
49 54 3 1
49 56 10 3
49 57 1 8
49 58 8 2
49 60 8 1
49 61 3 10
49 62 5 3
49 63 8 4
49 64 2 10
49 65 7 10
49 66 7 10
49 67 4 6
49 68 9 6
49 69 2 6
49 73 8 5
49 77 4 9
49 78 10 7
49 79 7 6
49 80 10 8
49 81 5 1
49 83 7 4
49 84 4 6
49 86 5 5
49 87 3 7
49 88 4 6
49 89 4 4
49 90 3 1
49 91 5 1
49 93 3 3
49 94 7 8
49 97 2 5
49 98 5 2
49 99 1 6
49 100 4 8
50 51 6 4
50 52 9 10
50 53 1 4
50 54 8 7
50 55 2 1
50 57 10 1
50 58 3 10
50 60 1 1
50 61 6 6
50 62 2 9
50 65 2 2
50 66 10 1
50 67 9 6
50 68 4 8
50 70 5 5
50 71 4 9
50 72 3 1
50 73 1 7
50 74 8 3
50 75 1 1
50 76 2 4
50 77 3 10
50 78 7 8
50 79 3 3
50 81 8 10
50 82 6 1
50 83 8 10
50 84 5 7
50 85 3 9
50 86 1 8
50 87 10 7
50 88 9 7
50 89 8 4
50 90 6 8
50 91 3 1
50 93 5 2
50 94 2 2
50 96 5 10
50 97 7 2
50 98 10 4
50 100 5 5
51 52 1 3
51 53 10 6
51 54 6 3
51 55 2 4
51 56 7 8
51 57 6 5
51 58 3 4
51 59 7 5
51 60 9 2
51 61 10 6
51 62 4 3
51 63 1 4
51 64 1 7
51 65 6 3
51 66 4 7
51 69 6 2
51 70 2 9
51 71 9 4
51 72 2 8
51 73 3 9
51 74 8 1
51 75 1 3
51 76 4 1
51 77 1 10
51 78 3 2
51 80 7 9
51 81 3 6
51 82 7 4
51 83 4 7
51 84 3 4
51 85 1 6
51 86 4 4
51 87 5 4
51 89 5 1
51 90 4 7
51 91 2 8
51 92 2 5
51 93 10 8
51 94 5 7
51 95 7 9
51 96 6 8
51 97 3 10
51 98 3 1
51 99 7 8
51 100 1 10
52 53 6 6
52 54 9 3
52 55 5 10
52 56 4 9
52 57 5 7
52 58 4 7
52 59 8 10
52 60 4 8
52 61 10 9
52 62 2 4
52 63 4 2
52 64 8 2
52 66 3 9
52 67 8 9
52 68 5 8
52 69 10 5
52 70 1 10
52 71 7 8
52 72 8 8
52 73 2 5
52 74 4 8
52 75 8 3
52 76 10 5
52 77 10 7
52 78 7 9
52 79 4 3
52 81 2 2
52 82 6 5
52 84 9 8
52 85 5 5
52 87 9 6
52 89 3 6
52 90 2 6
52 91 3 8
52 92 3 3
52 93 1 9
52 94 1 10
52 95 3 7
52 96 6 1
52 97 6 5
52 100 7 2
53 54 6 4
53 55 3 4
53 56 4 10
53 57 1 4
53 58 2 8
53 59 7 1
53 61 6 1
53 62 2 6
53 63 3 8
53 64 9 7
53 65 8 2
53 66 2 5
53 67 1 7
53 68 2 7
53 69 2 6
53 70 1 2
53 73 10 8
53 74 5 1
53 76 6 8
53 77 3 4
53 78 2 6
53 79 10 10
53 80 9 8
53 81 7 5
53 82 8 10
53 83 4 5
53 84 5 3
53 85 9 5
53 87 1 4
53 88 4 9
53 89 3 6
53 90 6 7
53 93 10 7
53 94 2 9
53 95 3 8
53 98 9 9
53 99 2 9
53 100 5 10
54 55 3 5
54 59 6 3
54 60 4 3
54 61 5 3
54 62 8 7
54 63 9 7
54 64 3 3
54 65 10 2
54 66 6 9
54 67 5 5
54 68 8 5
54 69 10 1
54 71 6 6
54 72 7 6
54 73 5 8
54 74 6 7
54 75 7 9
54 77 4 7
54 78 3 2
54 79 9 6
54 80 4 1
54 81 3 7
54 82 4 2
54 83 9 2
54 86 10 4
54 88 1 3
54 89 5 10
54 91 6 8
54 92 9 9
54 93 1 6
54 94 9 8
54 95 1 5
54 96 3 5
54 97 4 3
54 98 6 6
54 99 5 7
54 100 9 4
55 56 4 6
55 58 5 5
55 59 8 2
55 60 4 7
55 61 8 1
55 62 1 5
55 64 5 5
55 65 5 9
55 66 6 10
55 69 7 2
55 70 10 9
55 72 1 3
55 73 8 5
55 74 2 5
55 75 5 4
55 76 8 8
55 77 4 4
55 78 3 10
55 79 3 4
55 80 10 1
55 82 6 10
55 83 2 1
55 84 3 5
55 86 7 5
55 87 9 8
55 88 9 1
55 89 7 3
55 91 7 9
55 92 9 1
55 94 8 5
55 95 10 3
55 96 7 2
55 97 10 6
55 98 5 8
55 99 4 4
55 100 5 10
56 57 8 1
56 58 1 6
56 59 7 4
56 60 7 1
56 61 3 5
56 62 4 5
56 63 4 8
56 64 9 10
56 65 3 9
56 66 9 10
56 67 9 8
56 68 2 7
56 69 5 8
56 70 4 3
56 71 7 5
56 72 5 6
56 73 8 2
56 74 7 9
56 75 6 3
56 76 2 6
56 80 4 5
56 82 2 4
56 84 2 5
56 85 10 6
56 86 1 4
56 90 10 5
56 91 1 6
56 92 2 2
56 93 7 6
56 94 10 8
56 95 7 7
56 96 8 10
56 100 1 7
57 58 9 1
57 59 2 3
57 60 8 4
57 61 4 10
57 63 6 2
57 65 8 4
57 66 4 10
57 67 6 2
57 68 4 8
57 69 6 8
57 70 9 8
57 72 5 2
57 73 2 3
57 74 2 3
57 75 7 5
57 76 2 9
57 77 5 2
57 80 2 8
57 81 7 5
57 82 9 2
57 84 3 5
57 87 7 5
57 88 6 5
57 89 10 3
57 90 9 7
57 94 10 1
57 95 3 2
57 96 8 2
57 97 3 6
57 99 5 2
57 100 4 10
58 60 1 4
58 62 7 1
58 63 1 1
58 64 1 7
58 65 8 10
58 66 8 4
58 67 1 3
58 68 2 5
58 69 5 7
58 70 10 4
58 71 3 6
58 72 8 9
58 73 6 1
58 75 5 6
58 76 10 3
58 77 5 3
58 78 6 2
58 81 8 6
58 83 5 5
58 84 5 10
58 85 1 6
58 86 8 6
58 87 2 6
58 88 3 3
58 89 3 9
58 90 5 8
58 91 1 8
58 93 4 10
58 94 4 2
58 95 10 4
58 96 2 10
58 97 4 1
58 98 8 8
58 99 2 2
59 60 10 1
59 61 9 4
59 62 8 5
59 63 10 1
59 64 6 1
59 65 1 3
59 66 2 2
59 67 2 5
59 68 6 8
59 69 5 5
59 71 5 5
59 72 8 2
59 73 8 7
59 74 10 2
59 75 2 8
59 76 3 9
59 77 5 5
59 78 1 4
59 79 9 2
59 80 5 1
59 81 7 10
59 82 6 7
59 83 10 6
59 84 3 4
59 85 3 9
59 86 10 1
59 87 8 4
59 89 6 5
59 90 3 5
59 92 8 2
59 93 10 1
59 94 1 10
59 95 2 7
59 96 5 5
59 97 2 6
59 98 5 5
59 99 9 7
59 100 5 3
60 61 7 10
60 64 6 3
60 65 1 6
60 66 4 4
60 68 2 5
60 69 6 10
60 70 8 7
60 71 10 8
60 73 6 8
60 74 9 10
60 75 9 9
60 76 10 6
60 77 6 2
60 78 9 6
60 80 5 1
60 83 9 3
60 84 1 10
60 85 10 8
60 86 5 9
60 87 7 1
60 89 3 6
60 90 6 1
60 91 9 10
60 92 7 3
60 93 2 8
60 95 10 10
60 97 5 2
60 99 2 9
60 100 2 6
61 62 3 5
61 64 5 2
61 67 5 5
61 68 9 1
61 69 3 7
61 71 1 1
61 72 10 3
61 73 1 10
61 74 4 8
61 75 2 2
61 76 2 10
61 77 4 2
61 79 7 8
61 81 5 3
61 82 2 5
61 83 8 10
61 84 2 4
61 86 6 4
61 87 4 9
61 88 8 3
61 91 5 2
61 94 6 1
61 95 7 5
61 96 5 3
61 98 3 10
61 99 1 7
61 100 1 10
62 63 3 4
62 65 7 8
62 66 10 7
62 67 3 8
62 69 3 4
62 70 4 1
62 72 3 8
62 73 3 9
62 74 9 8
62 77 8 5
62 79 4 5
62 80 4 10
62 81 5 6
62 82 7 10
62 83 5 10
62 84 9 10
62 85 7 1
62 86 2 10
62 87 5 9
62 88 5 7
62 89 7 10
62 91 1 10
62 92 4 2
62 93 9 4
62 95 3 4
62 96 10 9
62 97 1 3
62 98 2 5
62 99 5 1
62 100 5 10
63 64 5 9
63 65 1 6
63 66 8 6
63 67 1 5
63 68 9 2
63 69 6 9
63 70 3 1
63 71 4 8
63 72 1 8
63 73 1 10
63 74 9 8
63 75 3 1
63 76 2 6
63 77 8 3
63 78 5 1
63 79 7 10
63 81 5 7
63 83 9 10
63 84 3 7
63 86 2 3
63 87 3 5
63 88 4 6
63 89 1 9
63 90 2 2
63 91 7 6
