3984
1 2 3 4
26 43 8 8
26 44 5 8
26 46 9 9
26 47 5 10
26 48 6 2
26 50 3 1
26 51 7 4
26 52 6 4
26 53 5 7
26 54 9 10
26 55 9 8
26 56 1 8
26 57 8 1
26 58 8 4
26 59 3 9
26 60 10 7
26 61 4 10
26 62 10 3
26 64 1 2
26 65 1 4
26 66 1 4
26 67 4 1
26 68 1 8
26 69 9 6
26 70 10 5
26 71 2 7
26 72 5 1
26 73 5 1
26 74 7 1
26 75 6 9
26 77 4 3
26 78 4 7
26 79 1 4
26 81 1 9
26 82 5 3
26 83 8 2
26 85 7 5
26 86 6 8
26 87 8 9
26 88 10 8
26 89 1 6
26 91 8 4
26 92 6 5
26 94 5 7
26 96 5 3
26 97 2 6
26 98 4 10
26 99 3 1
26 100 5 6
27 28 7 4
27 29 9 3
27 31 4 5
27 32 10 3
27 33 2 10
27 34 5 5
27 35 9 8
27 36 9 2
27 37 9 1
27 38 6 1
27 39 7 10
27 40 2 9
27 42 9 2
27 43 1 10
27 44 3 10
27 46 3 5
27 47 5 6
27 50 4 3
27 51 1 1
27 52 6 10
27 53 9 1
27 55 4 10
27 56 4 3
27 57 5 10
27 58 3 4
27 59 1 2
27 60 5 4
27 61 2 9
27 62 6 8
27 63 2 9
27 66 6 7
27 68 8 3
27 69 2 7
27 70 4 2
27 71 1 2
27 72 3 6
27 73 7 9
27 74 6 8
27 75 9 1
27 76 9 7
27 77 10 5
27 79 1 9
27 81 1 8
27 83 5 6
27 84 5 2
27 87 9 7
27 89 10 2
27 90 8 8
27 91 10 5
27 93 7 4
27 94 5 6
27 95 3 10
27 96 3 2
27 98 5 1
27 99 10 6
27 100 1 8
28 29 1 8
28 30 9 2
28 32 8 1
28 34 3 9
28 35 3 9
28 36 1 6
28 38 8 9
28 39 2 8
28 41 6 8
28 42 4 3
28 43 4 8
28 44 10 10
28 46 4 2
28 47 5 5
28 48 1 9
28 49 1 5
28 51 7 8
28 52 4 6
28 54 8 9
28 55 10 3
28 56 6 6
28 57 5 4
28 58 8 10
28 59 7 1
28 60 5 2
28 61 8 10
28 63 4 8
28 64 3 6
28 65 2 9
28 66 7 10
28 67 6 4
28 68 6 1
28 69 5 5
28 70 1 10
28 71 7 10
28 72 2 9
28 73 1 6
28 74 5 7
28 75 10 6
28 76 8 10
28 77 1 1
28 78 8 6
28 79 10 7
28 80 3 9
28 81 8 3
28 82 1 4
28 83 4 4
28 84 10 7
28 85 7 4
28 88 4 5
28 89 2 5
28 91 3 7
28 93 2 6
28 94 6 9
28 95 1 10
28 96 9 2
28 97 7 6
28 98 1 2
28 100 1 4
29 30 6 5
29 31 5 2
29 32 7 3
29 35 5 9
29 36 4 5
29 37 5 6
29 38 7 9
29 39 6 6
29 40 4 3
29 41 2 9
29 44 6 6
29 45 1 2
29 46 2 1
29 48 9 7
29 49 9 10
29 51 9 9
29 53 10 2
29 54 4 10
29 56 1 8
29 57 7 10
29 58 4 7
29 59 7 7
29 60 8 6
29 61 6 3
29 62 6 3
29 63 7 5
29 64 8 3
29 65 10 1
29 66 1 10
29 67 8 10
29 69 9 6
29 70 1 4
29 73 5 5
29 74 6 1
29 75 4 1
29 76 1 8
29 77 5 5
29 78 9 7
29 79 5 6
29 81 6 4
29 82 10 10
29 83 7 2
29 84 3 7
29 85 2 8
29 86 2 8
29 87 6 1
29 88 2 8
29 89 4 10
29 91 1 5
29 92 4 5
29 94 4 6
29 95 7 2
29 96 6 6
29 97 5 2
29 98 7 5
29 99 10 4
29 100 3 2
30 31 3 1
30 32 8 3
30 35 1 9
30 37 8 9
30 38 1 5
30 39 7 2
30 40 7 9
30 42 2 5
30 43 9 10
30 44 8 1
30 45 10 6
30 46 2 6
30 47 1 1
30 48 3 6
30 49 10 4
30 50 9 10
30 51 8 1
30 52 1 1
30 55 4 7
30 57 10 8
30 58 10 2
30 59 4 7
30 60 7 7
30 61 3 6
30 63 8 1
30 65 3 3
30 66 5 2
30 67 8 9
30 68 10 3
30 69 6 4
30 70 5 8
30 72 10 1
30 73 3 1
30 74 2 10
30 75 9 4
30 77 6 3
30 78 6 3
30 79 5 6
30 81 4 3
30 82 8 6
30 84 9 8
30 86 2 2
30 87 8 3
30 89 6 2
30 90 7 8
30 92 8 9
30 93 10 6
30 94 10 1
30 95 6 4
30 96 3 4
30 97 1 3
30 98 7 7
30 100 3 5
31 32 8 8
31 34 10 9
31 35 10 8
31 36 10 9
31 38 8 1
31 39 2 7
31 40 2 7
31 42 4 5
31 43 10 5
31 45 1 3
31 46 2 9
31 47 5 1
31 48 8 5
31 49 10 8
31 50 1 8
31 51 6 9
31 52 10 7
31 53 8 5
31 54 6 9
31 55 6 8
31 56 3 2
31 60 2 6
31 61 4 1
31 64 5 8
31 66 8 1
31 68 3 7
31 71 10 5
31 72 2 4
31 73 1 10
31 74 1 9
31 76 6 3
31 77 5 8
31 80 4 7
31 81 8 7
31 84 3 3
31 86 6 9
31 87 9 7
31 88 5 7
31 89 7 10
31 90 8 6
31 92 8 7
31 93 2 8
31 94 6 6
31 95 6 8
31 96 7 6
31 97 4 1
31 99 5 1
31 100 8 8
32 34 10 9
32 35 6 1
32 36 2 3
32 37 5 10
32 38 6 10
32 39 9 10
32 40 7 1
32 41 5 8
32 42 2 6
32 43 3 4
32 44 10 6
32 45 5 7
32 46 8 5
32 47 9 8
32 48 7 9
32 49 4 10
32 50 2 6
32 51 1 10
32 52 7 6
32 56 2 9
32 58 4 6
32 59 2 6
32 60 9 1
32 61 4 3
32 62 8 6
32 64 9 2
32 65 7 7
32 68 8 10
32 69 5 6
32 70 6 2
32 71 3 1
32 73 8 2
32 75 8 3
32 76 4 9
32 77 5 3
32 78 3 5
32 79 9 10
32 80 5 1
32 81 8 2
32 82 9 10
32 83 2 10
32 84 7 3
32 85 6 9
32 88 2 7
32 89 8 7
32 90 3 3
32 91 1 7
32 92 6 7
32 93 10 2
32 94 6 4
32 95 10 10
32 97 3 1
32 98 1 2
32 99 2 7
32 100 1 5
33 34 3 7
33 35 8 9
33 36 6 7
33 37 2 8
33 39 9 10
33 40 1 7
33 41 8 6
33 42 3 4
33 43 6 5
33 44 8 6
33 45 7 10
33 46 1 2
33 47 7 7
33 48 5 8
33 49 2 3
33 50 5 10
33 51 7 3
33 53 4 5
33 54 6 1
33 55 3 7
33 56 8 5
33 57 6 10
33 58 7 2
33 62 4 9
33 63 1 10
33 66 1 3
33 67 6 6
33 68 7 9
33 69 6 3
33 70 6 9
33 71 2 9
33 72 5 8
33 73 6 5
33 74 10 6
33 75 2 8
33 76 3 6
33 77 6 9
33 79 1 9
33 80 6 5
33 81 5 9
33 82 7 9
33 84 2 8
33 86 7 10
33 87 6 1
33 88 6 10
33 89 5 8
33 90 3 4
33 92 1 6
33 93 8 10
33 95 7 10
33 96 4 9
33 97 9 1
33 99 2 4
33 100 10 5
34 35 6 7
34 36 6 8
34 37 7 1
34 38 10 6
34 39 6 5
34 40 5 9
34 41 10 6
34 42 5 5
34 43 5 7
34 44 2 5
34 45 10 9
34 46 5 8
34 47 8 4
34 48 5 8
34 49 1 2
34 50 4 5
34 53 8 4
34 55 10 2
34 56 4 10
34 57 6 10
34 58 1 2
34 59 2 8
34 60 2 2
34 61 9 6
34 62 2 1
34 63 4 9
34 64 3 4
34 65 1 9
34 66 7 6
34 67 10 10
34 68 7 1
34 69 3 3
34 70 4 8
34 71 10 3
34 72 2 5
34 73 7 3
34 74 4 5
34 75 5 5
34 77 9 3
34 78 5 4
34 79 1 9
34 80 10 6
34 82 1 6
34 83 5 6
34 84 5 5
34 85 1 9
34 86 3 7
34 87 7 7
34 88 2 7
34 89 9 6
34 90 10 10
34 91 1 8
34 92 6 3
34 93 9 1
34 96 8 7
34 97 3 10
34 98 10 4
34 100 4 1
35 36 5 4
35 37 5 10
35 38 4 8
35 40 4 10
35 41 4 9
35 42 4 7
35 43 6 3
35 45 4 5
35 46 3 7
35 47 2 4
35 48 8 10
35 49 4 6
35 50 10 6
35 51 3 3
35 52 4 5
35 53 7 1
35 54 6 5
35 55 6 8
35 56 3 4
35 57 9 7
35 58 2 5
35 59 5 3
35 60 6 8
35 61 1 5
35 63 1 9
35 64 4 2
35 65 2 6
35 66 8 3
35 67 9 6
35 68 1 1
35 69 5 3
35 70 5 5
35 71 8 6
35 72 1 7
35 73 5 3
35 74 9 5
35 75 6 8
35 77 1 8
35 78 2 7
35 79 8 1
35 80 8 9
35 82 3 5
35 85 9 7
35 86 10 6
35 87 9 1
35 88 1 7
35 89 7 4
35 90 9 6
35 91 9 10
35 93 10 7
35 94 4 1
35 95 5 10
35 96 4 8
35 97 2 6
35 98 1 7
35 99 9 8
35 100 8 6
36 37 10 3
36 38 9 6
36 39 6 8
36 40 3 2
36 41 9 4
36 42 1 9
36 43 4 1
36 44 2 8
36 45 4 6
36 47 7 6
36 49 6 3
36 50 10 5
36 52 3 6
36 53 10 2
36 54 9 6
36 56 1 10
36 58 10 4
36 59 10 1
36 60 3 7
36 62 9 4
36 63 10 1
36 66 4 2
36 67 6 2
36 68 10 2
36 71 9 4
36 72 1 10
36 74 7 10
36 77 1 9
36 78 7 7
36 79 5 1
36 80 1 8
36 81 8 8
36 82 2 7
36 83 10 6
36 84 10 10
36 85 1 4
36 87 8 5
36 89 1 10
36 91 1 5
36 93 6 3
36 94 8 1
36 95 10 5
36 96 4 5
36 97 10 10
36 99 4 5
36 100 3 9
37 39 6 9
37 40 1 9
37 41 8 3
37 42 7 4
37 43 4 3
37 44 5 10
37 45 10 1
37 46 6 10
37 47 3 4
37 48 7 9
37 49 5 2
37 50 10 10
37 51 4 1
37 52 1 8
37 53 6 5
37 54 3 8
37 55 6 9
37 56 8 7
37 57 4 4
37 58 3 8
37 59 6 1
37 61 7 6
37 62 4 5
37 63 1 5
37 64 7 6
37 65 8 8
37 66 3 8
37 67 4 1
37 68 7 6
37 69 6 6
37 70 6 2
37 71 6 4
37 72 2 9
37 73 7 4
37 74 2 2
37 75 5 4
37 77 9 10
37 78 1 10
37 79 4 4
37 80 5 5
37 81 6 8
37 84 4 10
37 85 3 7
37 86 10 6
37 87 2 6
37 89 3 2
37 90 10 5
37 91 5 9
37 92 6 10
37 93 8 5
37 96 8 3
37 98 9 7
37 99 3 1
37 100 1 2
38 39 6 4
38 40 9 7
38 41 8 3
38 42 5 10
38 44 3 8
38 45 7 8
38 46 3 7
38 47 9 9
38 48 8 2
38 49 5 4
38 50 4 6
38 51 10 7
38 52 10 9
38 53 7 8
38 54 9 9
38 55 10 9
38 56 9 4
38 57 5 1
38 59 7 6
38 60 9 2
38 62 4 3
38 63 8 3
38 64 6 9
38 65 5 9
38 67 8 4
38 68 6 8
38 69 1 4
38 70 5 10
38 72 2 4
38 74 8 6
38 75 7 6
38 76 8 8
38 77 4 6
38 78 7 9
38 79 4 2
38 80 6 7
38 81 2 6
38 82 1 10
38 84 3 7
38 85 9 1
38 86 7 8
38 87 5 3
38 88 5 3
38 89 5 9
38 90 6 5
38 91 2 7
38 92 7 2
38 93 7 7
38 94 9 10
38 95 1 10
38 96 4 1
38 97 2 8
38 98 3 2
38 99 7 9
38 100 8 1
39 41 7 10
39 42 8 4
39 43 9 1
39 44 7 3
39 45 7 5
39 46 6 5
39 48 9 8
39 49 5 6
39 50 2 9
39 51 9 1
39 53 8 6
39 54 6 7
39 55 4 7
39 56 4 6
39 57 10 5
39 58 5 5
39 59 1 6
39 61 1 7
39 63 10 8
39 64 3 2
39 65 3 3
39 66 5 2
39 67 10 7
39 68 9 7
39 69 7 3
39 72 9 5
39 73 10 10
39 74 8 5
39 75 4 9
39 76 5 7
39 78 6 2
39 79 2 7
39 80 5 5
39 81 2 2
39 83 4 5
39 85 5 10
39 87 9 7
39 88 4 8
39 89 2 9
39 91 9 1
39 92 3 2
39 93 5 8
39 94 4 6
39 95 8 9
39 97 6 6
39 98 3 1
39 100 5 8
40 41 3 4
40 42 1 4
40 43 1 2
40 44 10 4
40 45 4 6
40 47 5 1
40 48 10 9
40 50 9 2
40 51 9 9
40 52 1 4
40 55 8 9
40 56 7 9
40 57 2 9
40 58 3 9
40 59 10 1
40 60 1 3
40 61 8 1
40 62 4 5
40 63 10 4
40 64 2 6
40 65 2 2
40 66 10 4
40 67 3 8
40 68 6 3
40 69 2 4
40 70 9 3
40 71 2 9
40 72 6 7
40 73 4 4
40 74 10 5
40 77 6 3
40 78 10 6
40 79 3 2
40 80 2 7
40 81 7 6
40 82 3 10
40 83 7 4
40 84 6 10
40 85 7 7
40 87 3 2
40 88 7 10
40 89 10 9
40 90 6 10
40 92 1 6
40 94 9 9
40 95 3 4
40 96 8 10
40 97 2 8
40 98 9 9
40 99 5 9
41 43 8 3
41 44 1 8
41 46 10 8
41 47 3 3
41 48 8 3
41 50 1 3
41 51 9 1
41 52 1 5
41 54 8 9
41 55 6 8
41 56 9 9
41 57 2 8
41 58 7 8
41 59 4 7
41 60 1 9
41 62 4 1
41 63 5 10
41 64 1 6
41 66 10 10
41 67 9 5
41 68 9 6
41 69 6 3
41 70 10 8
41 71 9 8
41 72 8 1
41 73 5 2
41 74 7 6
41 75 3 8
41 76 2 5
41 77 10 5
41 78 3 10
41 79 2 6
41 80 7 3
41 81 5 5
41 82 8 3
41 83 2 10
41 84 7 3
41 85 7 1
41 86 10 9
41 87 10 3
41 88 7 10
41 90 4 7
41 92 3 9
41 93 10 2
41 94 5 9
41 95 1 8
41 96 3 3
41 97 6 2
41 98 5 2
41 99 6 2
41 100 9 5
42 43 5 9
42 44 1 4
42 47 9 7
42 48 4 8
42 49 8 6
42 50 8 4
42 51 9 2
42 52 10 4
42 53 10 9
42 54 6 4
42 55 7 4
42 56 2 6
42 57 6 5
42 58 10 10
42 59 9 3
42 60 7 1
42 61 2 4
42 64 8 9
42 65 2 5
42 66 1 9
42 70 3 9
42 71 4 3
42 72 1 9
42 74 8 1
42 75 1 10
42 76 6 2
42 77 5 4
42 78 7 9
42 79 6 9
42 81 10 5
42 82 10 9
42 84 3 1
42 85 8 5
42 86 3 3
42 88 9 7
42 89 10 4
42 90 7 2
42 91 6 10
42 92 4 9
42 93 9 6
42 94 2 6
42 95 9 9
42 96 2 9
42 97 9 9
42 100 6 3
43 44 8 3
43 45 8 7
43 47 10 6
43 48 6 9
43 49 5 10
43 50 6 10
43 51 3 9
43 52 6 10
43 53 5 3
43 56 2 9
43 57 8 5
43 58 2 6
43 59 9 2
43 60 8 9
43 61 3 7
43 62 1 7
43 64 7 6
43 65 9 5
43 66 9 10
43 68 3 7
43 69 6 9
43 70 7 4
43 72 8 8
43 73 6 7
43 74 2 8
43 75 2 6
43 76 8 4
43 77 5 6
43 78 5 6
43 79 7 1
43 80 1 10
43 81 5 9
43 82 8 5
43 83 3 9
43 84 4 6
43 85 3 2
43 86 2 10
43 88 9 7
43 89 3 5
43 90 7 10
43 91 2 10
43 93 10 6
43 94 10 7
43 95 1 2
43 96 1 6
43 97 3 7
43 98 2 6
43 100 10 2
44 45 6 8
44 46 9 2
44 47 7 5
44 48 1 5
44 49 7 4
44 50 4 3
44 51 1 1
44 52 8 4
44 53 7 4
44 54 3 1
44 55 3 3
44 57 8 3
44 58 4 8
44 59 1 3
44 62 2 3
44 63 8 10
44 64 5 7
44 65 8 4
44 67 1 7
44 68 7 7
44 69 3 5
44 70 1 8
44 71 8 2
44 72 8 2
44 73 1 2
44 74 4 4
44 76 6 9
44 77 8 10
44 79 5 6
44 80 6 7
44 81 8 7
44 82 8 10
44 83 2 10
44 84 8 7
44 85 8 1
44 86 3 6
44 87 7 5
44 88 3 4
44 90 7 7
44 91 10 10
44 92 10 1
44 94 1 7
44 95 10 9
44 97 5 2
44 98 4 4
44 100 8 3
45 46 7 3
45 47 7 4
45 48 7 6
45 50 9 4
45 52 1 4
45 53 2 3
45 54 2 3
45 55 7 3
45 56 4 9
45 58 10 10
45 59 2 5
45 60 2 4
45 61 5 6
45 62 4 9
45 63 9 10
45 65 5 5
45 67 5 4
45 68 3 10
45 69 2 6
45 70 5 3
45 71 9 9
45 72 10 2
45 74 5 3
45 75 5 2
45 76 4 2
45 77 2 1
45 78 2 7
45 79 9 7
45 80 1 8
45 83 2 5
45 84 7 4
45 87 3 2
45 88 3 2
45 89 2 4
45 92 2 2
45 93 9 3
45 95 10 10
45 96 2 3
45 97 9 6
45 98 2 1
45 99 10 7
45 100 4 1
46 47 4 4
46 48 5 9
46 49 9 4
46 50 10 6
46 51 4 8
46 52 7 3
46 53 8 3
46 54 7 9
46 55 1 4
46 56 9 1
46 57 1 8
46 58 7 4
46 59 3 6
46 60 6 1
46 61 1 10
46 62 6 8
46 63 1 9
46 65 1 7
46 67 5 9
46 68 8 4
46 69 3 4
46 70 3 6
46 71 4 3
46 72 3 5
46 73 9 4
46 75 9 7
46 76 3 10
46 79 4 4
46 80 9 5
46 81 7 5
46 85 3 4
46 88 2 4
46 89 2 1
46 90 6 6
46 91 8 3
46 92 2 5
46 93 5 1
46 94 7 5
46 95 1 10
46 96 10 9
46 97 9 3
46 98 8 6
47 48 9 10
47 49 2 9
47 50 10 3
47 52 10 6
47 53 3 2
47 54 4 9
47 55 5 3
47 56 7 2
47 57 8 5
47 59 7 6
47 60 5 8
47 61 6 10
47 63 2 10
47 64 10 2
47 65 10 9
47 66 8 10
47 67 4 8
47 70 3 2
47 73 1 7
47 74 3 1
47 75 5 4
47 76 5 3
47 77 9 2
47 78 6 10
47 79 10 1
47 80 6 4
47 81 10 1
47 82 10 2
47 83 1 5
47 84 1 4
47 85 6 5
47 86 7 1
47 88 3 2
47 90 9 7
47 91 1 5
47 93 5 1
47 94 5 10
47 95 10 1
47 96 10 6
47 97 9 9
47 98 6 5
47 100 6 9
48 52 10 1
48 53 5 7
48 54 8 1
48 55 7 6
48 56 4 8
48 57 3 3
48 58 10 2
48 60 9 3
48 61 9 6
48 63 10 2
48 64 3 6
48 66 10 1
48 67 6 9
48 68 4 10
48 69 8 7
48 70 10 6
48 71 10 1
48 72 7 3
48 73 10 3
48 75 1 2
48 76 1 8
48 77 9 3
48 78 8 4
48 79 1 10
48 80 3 9
48 81 1 7
48 82 8 2
48 84 3 6
48 85 3 6
48 91 3 8
48 92 6 8
48 93 5 1
48 94 9 10
48 95 7 8
48 96 1 2
48 97 9 3
48 98 3 8
48 99 3 7
49 50 6 9
49 53 8 6
49 54 9 5
49 55 9 3
49 56 1 6
49 57 3 8
49 58 4 2
49 59 6 2
49 60 8 2
49 61 1 2
49 62 6 10
49 64 6 6
49 65 2 10
49 66 9 9
49 67 1 10
49 68 10 6
49 69 5 5
49 70 8 7
49 71 6 10
49 72 6 1
49 73 6 7
49 74 2 8
49 75 6 5
49 76 1 7
49 78 2 9
49 79 2 2
49 80 7 4
49 81 5 6
49 82 1 2
49 84 8 5
49 85 9 4
49 86 5 1
49 87 3 9
49 88 10 5
49 89 1 3
49 90 3 4
49 91 7 4
49 92 1 8
49 93 1 10
49 94 3 1
49 95 2 4
49 96 5 3
49 97 8 3
49 98 3 7
49 99 7 2
50 51 8 1
50 52 6 10
50 53 4 8
50 56 10 3
50 57 5 2
50 58 2 3
50 59 8 2
50 60 7 7
50 61 9 5
50 62 1 9
50 63 10 9
50 65 1 5
50 66 8 6
50 67 4 8
50 68 5 8
50 70 1 7
50 71 1 2
50 72 8 9
50 73 6 4
50 74 6 7
50 75 4 9
50 76 9 1
50 78 4 6
50 79 3 1
50 80 7 10
50 81 4 3
50 82 2 5
50 83 6 4
50 84 4 3
50 85 4 2
50 86 4 8
50 87 8 1
50 88 3 7
50 89 5 10
50 90 6 7
50 92 8 2
50 95 2 6
50 97 10 6
50 98 1 3
50 99 4 1
50 100 9 8
51 52 5 2
51 53 5 9
51 54 7 6
51 55 1 4
51 56 1 8
51 58 5 4
51 60 6 8
51 61 4 8
51 63 3 4
51 64 9 9
51 65 2 1
51 66 1 2
51 67 4 6
51 69 1 3
51 71 1 8
51 72 8 4
51 73 1 8
51 74 2 1
51 75 7 3
51 76 8 2
51 77 9 2
51 78 5 4
51 79 7 9
51 80 4 9
51 81 8 7
51 82 7 9
51 83 6 8
51 85 4 5
51 86 4 3
51 88 7 7
51 89 9 3
51 91 7 8
51 92 6 1
51 93 2 8
51 95 1 7
51 96 4 3
51 97 4 6
51 99 9 7
51 100 4 1
52 53 10 6
52 54 10 2
52 55 2 5
52 56 4 9
52 57 3 7
52 59 7 2
52 60 2 10
52 61 4 3
52 62 1 6
52 63 2 8
52 65 2 5
52 66 3 2
52 67 6 6
52 69 4 3
52 70 4 4
52 71 4 5
52 72 2 8
52 73 6 3
52 74 2 8
52 75 4 3
52 77 9 6
52 78 10 5
52 79 8 2
52 80 9 5
52 81 1 6
52 83 9 6
52 84 7 9
52 86 10 7
52 89 2 2
52 90 3 6
52 91 4 3
52 92 6 2
52 93 2 4
52 95 10 1
52 96 10 1
52 97 9 9
52 98 1 6
52 99 10 3
53 54 5 8
53 55 8 4
53 57 5 4
53 58 9 4
53 59 7 6
53 60 6 10
53 61 8 8
53 62 1 1
53 63 4 8
53 64 1 2
53 65 7 7
53 66 10 1
53 67 4 4
53 68 6 5
53 69 6 4
53 70 10 6
53 71 1 6
53 72 4 3
53 73 3 6
53 74 3 7
53 75 8 4
53 76 7 2
53 77 2 5
53 78 4 1
53 81 1 7
53 82 2 8
53 83 8 3
53 84 1 4
53 85 9 5
53 88 6 5
53 89 2 6
53 90 9 3
53 91 5 5
53 92 8 2
53 93 4 1
53 94 4 9
53 95 8 7
53 96 2 3
53 97 9 10
53 98 10 9
53 99 6 3
53 100 5 7
54 56 9 5
54 57 10 6
54 58 8 10
54 59 10 9
54 60 4 7
54 61 6 3
54 62 9 1
54 63 9 4
54 64 1 4
54 65 6 3
54 66 5 9
54 67 2 4
54 68 8 7
54 69 5 1
54 70 5 7
54 71 8 5
54 73 5 1
54 74 10 10
54 75 4 8
54 76 7 5
54 77 1 10
54 78 6 8
54 79 6 5
54 81 8 2
54 82 1 7
54 83 6 10
54 84 10 10
54 85 9 3
54 86 1 3
54 87 5 10
54 88 10 3
54 89 4 10
54 90 6 8
54 91 1 7
54 92 6 2
54 93 10 6
54 94 10 5
54 95 5 10
54 97 3 4
54 99 9 2
54 100 2 3
55 58 9 1
55 59 5 2
55 60 9 9
55 61 6 6
55 62 4 9
55 64 6 10
55 65 1 10
55 66 8 4
55 67 8 1
55 68 7 2
55 69 6 5
55 70 3 7
55 74 1 1
55 75 3 10
55 76 5 6
55 77 8 6
55 79 1 10
55 81 7 10
55 82 2 4
55 84 4 1
55 86 1 7
55 87 9 9
55 88 8 8
55 89 4 3
55 90 9 7
55 91 9 5
55 93 5 4
55 94 10 6
55 95 6 10
55 96 8 9
55 97 9 5
55 98 9 5
55 99 8 7
55 100 8 2
56 57 4 9
56 58 7 10
56 59 4 5
56 60 6 2
56 61 8 6
56 62 4 1
56 64 9 10
56 67 6 5
56 68 3 2
56 69 10 10
56 70 6 5
56 71 3 10
56 72 10 10
56 73 7 1
56 74 4 9
56 75 8 10
56 76 10 8
56 77 3 1
56 78 3 6
56 79 4 2
56 81 8 6
56 83 8 9
56 84 10 4
56 87 7 9
56 88 4 8
56 90 2 6
56 91 8 4
56 92 6 8
56 93 8 4
56 94 9 10
56 95 2 6
56 97 5 6
56 99 4 10
56 100 1 2
57 59 9 1
57 60 6 8
57 61 1 10
57 62 3 7
57 63 8 5
57 64 9 2
57 65 1 6
57 66 6 5
57 67 7 10
57 68 9 7
57 69 2 7
57 70 9 7
57 71 6 9
57 72 1 3
57 73 6 1
57 74 6 3
57 75 10 2
57 76 4 5
57 77 1 10
57 78 6 10
57 79 7 4
57 80 4 9
57 81 2 10
57 82 9 9
57 84 2 3
57 85 9 7
57 86 3 6
57 87 2 2
57 88 2 8
57 90 7 6
57 91 4 9
57 94 5 2
57 95 6 9
57 98 10 7
57 99 4 5
57 100 3 5
58 60 3 8
58 61 3 4
58 63 8 10
58 64 7 9
58 66 8 1
58 67 3 7
58 68 8 10
58 69 1 10
58 70 5 2
58 71 4 7
58 72 3 6
58 73 10 3
58 75 10 6
58 76 2 3
58 77 6 3
58 78 8 8
58 79 5 5
58 80 3 4
58 81 2 7
58 82 6 4
58 84 1 9
58 85 2 8
58 87 9 9
58 88 6 3
58 89 2 9
58 90 6 2
58 91 1 7
58 92 2 8
58 93 5 10
58 94 8 4
58 95 3 8
58 96 1 3
58 97 7 9
58 99 9 8
58 100 5 10
59 60 8 1
59 61 7 7
59 62 8 8
59 63 5 5
59 66 2 8
59 67 1 7
59 69 1 4
59 70 6 9
59 71 5 8
59 72 7 6
59 73 3 8
59 74 7 7
59 75 1 5
59 77 3 10
59 78 7 2
59 79 3 1
59 80 6 10
59 81 3 5
59 82 1 3
59 83 8 7
59 84 10 10
59 87 4 3
59 88 3 8
59 89 9 1
59 90 3 7
59 91 8 1
59 93 1 7
59 94 5 8
59 96 10 2
59 97 6 8
59 98 6 2
59 99 5 4
59 100 2 6
60 61 3 9
60 63 10 4
60 64 1 4
60 65 1 5
60 66 8 2
60 67 4 5
60 68 2 4
60 69 4 7
60 70 2 3
60 73 3 4
60 74 8 1
60 75 5 7
60 77 6 7
60 79 4 4
60 81 8 3
60 82 2 1
60 83 5 3
60 84 7 9
60 85 6 10
60 86 4 2
60 87 10 10
60 88 4 9
60 89 2 1
60 90 7 5
60 91 3 3
60 93 5 3
60 94 4 1
60 95 4 9
60 96 2 7
60 97 10 1
60 98 6 5
60 99 6 9
61 62 9 9
61 63 7 6
61 64 4 4
61 65 4 9
61 67 8 7
61 68 10 5
61 69 5 3
61 71 5 6
61 73 8 3
61 74 8 9
61 75 5 6
61 76 10 2
61 77 1 5
61 78 5 2
61 79 3 5
61 80 1 6
61 81 2 4
61 82 5 2
61 83 7 2
61 85 2 4
61 86 3 10
61 87 4 5
61 88 4 2
61 89 1 3
61 90 2 4
61 91 1 1
61 92 8 10
61 93 10 10
61 94 1 8
61 96 5 1
61 97 2 6
61 98 6 6
61 99 8 3
61 100 1 2
62 63 4 9
62 64 1 10
62 66 4 4
62 67 7 6
62 68 8 10
62 70 9 8
62 71 2 4
62 72 9 4
62 73 1 10
62 74 6 8
62 75 8 6
62 76 8 5
62 77 4 8
62 78 4 6
62 79 9 4
62 80 8 6
62 81 10 8
62 82 1 4
62 83 2 9
62 84 2 1
62 85 7 4
62 86 8 3
62 87 6 9
62 88 1 6
62 90 5 9
62 91 7 5
62 94 8 3
62 95 8 3
62 96 8 4
62 97 5 5
62 98 1 1
62 100 3 7
63 64 3 4
63 67 8 2
63 68 4 1
63 69 8 1
63 70 7 10
63 71 2 4
63 72 1 6
63 73 5 7
63 75 7 7
63 77 10 10
63 78 3 2
63 79 9 9
63 80 3 7
63 81 6 6
63 82 10 9
63 83 10 5
63 84 2 1
63 87 3 2
63 88 5 5
63 89 1 7
63 90 2 1
63 92 5 8
63 93 1 4
63 94 5 2
63 95 7 2
63 97 6 10
63 98 9 7
63 99 3 8
63 100 5 10
64 65 6 4
64 66 2 4
64 67 3 4
64 68 5 3
64 71 1 7
64 72 1 8
64 73 7 2
64 76 9 9
64 77 10 3
64 78 8 9
64 79 10 8
64 80 6 5
64 81 6 9
64 83 3 5
64 85 10 1
64 86 10 10
64 87 10 8
64 88 7 9
64 89 5 6
64 90 8 5
64 91 5 10
64 92 9 9
64 93 4 2
64 94 7 8
64 95 7 7
64 96 3 3
64 97 7 7
64 99 4 1
64 100 8 4
65 66 3 5
65 67 3 9
65 68 5 2
65 69 1 7
65 70 3 8
65 71 10 2
65 72 9 1
65 73 7 7
65 74 3 2
65 76 8 5
65 77 2 2
65 78 9 5
65 79 10 4
65 80 7 7
65 81 4 9
65 83 10 5
65 84 3 5
65 85 9 4
65 86 2 4
65 87 1 3
65 88 5 1
65 89 8 9
